,Author,Work,Poem,H1SP,H2SP,H3SP,H4SP,H1CF,H2CF,H3CF,H4CF,H1DI,H2DI,H3DI,H4DI,H1SC,H2SC,H3SC,H4SC,H1WC,H2WC,H3WC,H4WC,P1SP,P2SP,P1CF,P2CF,P3CF,P4CF,P1DI,P2DI,P3DI,P4DI,P1SC,P2SC,P3SC,P4SC,P1WC,P2WC,P3WC,P4WC,ELC,RS,LEO,LEN,PFSD
10,Ovid,Ep.,Ep. 11,0.078125,0.5625,0.5,0.5625,0.140625,0.6875,0.859375,0.546875,0.546875,0.078125,0.203125,0.46875,0.5,0.625,0.890625,0.625,0.25,0.078125,0.09375,0.03125,0.203125,0.546875,0.390625,0.703125,0.140625,0.0,0.578125,0.015625,0.5625,0.0,0.40625,0.671875,0.140625,0.0,0.140625,0.046875,0.390625,1.0,0.109375,4.608592345372561,0.8682589474448034,128,0.0
11,Ovid,Ep.,Ep. 12,0.20754716981132076,0.4528301886792453,0.6320754716981132,0.4339622641509434,0.11320754716981132,0.6320754716981132,0.8584905660377359,0.5943396226415094,0.5471698113207547,0.05660377358490566,0.2358490566037736,0.49056603773584906,0.4811320754716981,0.5849056603773585,0.9433962264150944,0.7075471698113207,0.1792452830188679,0.14150943396226415,0.04716981132075472,0.018867924528301886,0.2169811320754717,0.5188679245283019,0.2358490566037736,0.6981132075471698,0.11320754716981132,0.0,0.6698113207547169,0.03773584905660377,0.6037735849056604,0.0,0.41509433962264153,0.6792452830188679,0.16037735849056603,0.0,0.16037735849056603,0.018867924528301886,0.3113207547169811,1.0,0.14150943396226415,3.521202584640276,0.6080352803762287,212,0.0
12,Ovid,Ep.,Ep. 13,0.1728395061728395,0.49382716049382713,0.5432098765432098,0.5185185185185185,0.16049382716049382,0.6049382716049383,0.8024691358024691,0.5802469135802469,0.5802469135802469,0.09876543209876543,0.2345679012345679,0.3950617283950617,0.49382716049382713,0.6172839506172839,0.8641975308641975,0.691358024691358,0.19753086419753085,0.1111111111111111,0.13580246913580246,0.07407407407407407,0.2345679012345679,0.48148148148148145,0.16049382716049382,0.7407407407407407,0.14814814814814814,0.0,0.5061728395061729,0.012345679012345678,0.5185185185185185,0.0,0.4444444444444444,0.6666666666666666,0.16049382716049382,0.0,0.25925925925925924,0.04938271604938271,0.345679012345679,1.0,0.09876543209876543,4.916438676645647,0.755515335302714,162,0.0
13,Ovid,Ep.,Ep. 14,0.19696969696969696,0.42424242424242425,0.4696969696969697,0.4090909090909091,0.25757575757575757,0.6212121212121212,0.8636363636363636,0.5454545454545454,0.5303030303030303,0.015151515151515152,0.22727272727272727,0.5,0.4696969696969697,0.6212121212121212,0.8636363636363636,0.6818181818181818,0.24242424242424243,0.16666666666666666,0.13636363636363635,0.06060606060606061,0.15151515151515152,0.5909090909090909,0.21212121212121213,0.7575757575757576,0.045454545454545456,0.015151515151515152,0.5303030303030303,0.015151515151515152,0.6818181818181818,0.0,0.4090909090909091,0.6818181818181818,0.2878787878787879,0.015151515151515152,0.18181818181818182,0.030303030303030304,0.30303030303030304,0.9848484848484849,0.06060606060606061,3.926984394517502,0.8056988765120123,132,0.12309149097933271
14,Ovid,Ep.,Ep. 15,0.27522935779816515,0.45871559633027525,0.6330275229357798,0.4954128440366973,0.1559633027522936,0.6788990825688074,0.8715596330275229,0.5321100917431193,0.5596330275229358,0.09174311926605505,0.23853211009174313,0.5137614678899083,0.5504587155963303,0.5871559633027523,0.9174311926605505,0.5963302752293578,0.22935779816513763,0.11926605504587157,0.06422018348623854,0.13761467889908258,0.12844036697247707,0.5321100917431193,0.22018348623853212,0.7155963302752294,0.11009174311926606,0.0,0.5596330275229358,0.03669724770642202,0.4954128440366973,0.0,0.44954128440366975,0.6513761467889908,0.1559633027522936,0.0,0.1743119266055046,0.05504587155963303,0.3853211009174312,1.0,0.12844036697247707,3.004542988787966,0.6332008309333641,218,0.0
15,Ovid,Ep.,Ep. 16,0.0851063829787234,0.6117021276595744,0.6595744680851063,0.5585106382978723,0.14361702127659576,0.675531914893617,0.9148936170212766,0.5585106382978723,0.5585106382978723,0.06914893617021277,0.30319148936170215,0.5425531914893617,0.5372340425531915,0.648936170212766,0.9840425531914894,0.7127659574468085,0.22340425531914893,0.06914893617021277,0.010638297872340425,0.0425531914893617,0.19680851063829788,0.675531914893617,0.2872340425531915,0.6968085106382979,0.18085106382978725,0.005319148936170213,0.526595744680851,0.031914893617021274,0.5372340425531915,0.0,0.3191489361702128,0.7074468085106383,0.22872340425531915,0.0,0.2127659574468085,0.047872340425531915,0.2925531914893617,0.9946808510638298,0.09042553191489362,4.589444137433326,0.670449594580819,376,0.21879748724684187
16,Ovid,Ep.,Ep. 17,0.17293233082706766,0.5037593984962406,0.6691729323308271,0.5037593984962406,0.16541353383458646,0.631578947368421,0.9097744360902256,0.46616541353383456,0.6691729323308271,0.08270676691729323,0.3609022556390977,0.48872180451127817,0.5939849624060151,0.6165413533834586,0.9849624060150376,0.7218045112781954,0.18045112781954886,0.06015037593984962,0.015037593984962405,0.05263157894736842,0.3233082706766917,0.5939849624060151,0.24060150375939848,0.6992481203007519,0.21804511278195488,0.007518796992481203,0.5263157894736842,0.05263157894736842,0.5338345864661654,0.0,0.44360902255639095,0.7218045112781954,0.3007518796992481,0.0,0.16541353383458646,0.045112781954887216,0.2556390977443609,0.9924812030075187,0.045112781954887216,3.9637502747056077,0.6993323625920984,266,0.2601329908572361
17,Ovid,Ep.,Ep. 18,0.12844036697247707,0.6330275229357798,0.5688073394495413,0.41284403669724773,0.21100917431192662,0.6788990825688074,0.8899082568807339,0.5596330275229358,0.5596330275229358,0.07339449541284404,0.25688073394495414,0.6055045871559633,0.48623853211009177,0.6605504587155964,0.9541284403669725,0.7431192660550459,0.21100917431192662,0.045871559633027525,0.045871559633027525,0.03669724770642202,0.2018348623853211,0.6422018348623854,0.25688073394495414,0.6880733944954128,0.06422018348623854,0.0,0.5229357798165137,0.009174311926605505,0.7155963302752294,0.0,0.41284403669724773,0.7339449541284404,0.41284403669724773,0.009174311926605505,0.22018348623853212,0.03669724770642202,0.1743119266055046,0.9908256880733946,0.06422018348623854,3.8076747987328616,0.7242453592850447,218,0.0
18,Ovid,Ep.,Ep. 19,0.10476190476190476,0.5142857142857142,0.6476190476190476,0.5142857142857142,0.17142857142857143,0.638095238095238,0.9142857142857143,0.47619047619047616,0.6761904761904762,0.05714285714285714,0.3142857142857143,0.5619047619047619,0.5904761904761905,0.6095238095238096,0.9619047619047619,0.6190476190476191,0.1523809523809524,0.06666666666666667,0.0380952380952381,0.08571428571428572,0.18095238095238095,0.6571428571428571,0.2857142857142857,0.7428571428571429,0.0380952380952381,0.009523809523809525,0.4380952380952381,0.06666666666666667,0.6190476190476191,0.0,0.3904761904761905,0.780952380952381,0.18095238095238095,0.0,0.1619047619047619,0.02857142857142857,0.34285714285714286,0.9904761904761905,0.07142857142857142,4.116779700898333,0.7995988853500058,210,0.19518001458970666
19,Ovid,Ep.,Ep. 20,0.15966386554621848,0.5294117647058824,0.6722689075630253,0.47058823529411764,0.20168067226890757,0.7058823529411765,0.8403361344537815,0.4957983193277311,0.5462184873949579,0.10084033613445378,0.42016806722689076,0.5126050420168067,0.4789915966386555,0.6890756302521008,0.9327731092436975,0.6890756302521008,0.19327731092436976,0.05042016806722689,0.06722689075630252,0.08403361344537816,0.2689075630252101,0.680672268907563,0.2689075630252101,0.7226890756302521,0.09243697478991597,0.0,0.453781512605042,0.10084033613445378,0.5966386554621849,0.0,0.4117647058823529,0.7478991596638656,0.3445378151260504,0.008403361344537815,0.14285714285714285,0.025210084033613446,0.3025210084033613,0.9915966386554622,0.05042016806722689,3.802720541869002,0.5167113247314393,238,0.0
20,Ovid,Ep.,Ep. 21,0.21138211382113822,0.5121951219512195,0.6829268292682927,0.5528455284552846,0.21951219512195122,0.6260162601626016,0.9024390243902439,0.5040650406504065,0.5934959349593496,0.06504065040650407,0.37398373983739835,0.5691056910569106,0.4959349593495935,0.6260162601626016,0.9512195121951219,0.7642276422764228,0.21138211382113822,0.0975609756097561,0.04065040650406504,0.04065040650406504,0.2682926829268293,0.6829268292682927,0.3170731707317073,0.7398373983739838,0.07317073170731707,0.0,0.43089430894308944,0.016260162601626018,0.6178861788617886,0.0,0.37398373983739835,0.7642276422764228,0.25203252032520324,0.0,0.24390243902439024,0.024390243902439025,0.3008130081300813,1.0,0.06504065040650407,4.25127738317362,0.8958322961218763,246,0.0
21,Ovid,Tr.,Tr. 1 1,0.171875,0.46875,0.609375,0.515625,0.203125,0.703125,0.796875,0.578125,0.546875,0.125,0.3125,0.515625,0.390625,0.65625,0.90625,0.78125,0.25,0.046875,0.09375,0.09375,0.296875,0.46875,0.34375,0.5625,0.140625,0.0,0.578125,0.03125,0.609375,0.0,0.375,0.703125,0.265625,0.0,0.09375,0.078125,0.28125,1.0,0.0390625,4.221306814397944,0.7713115308053744,128,0.0
22,Ovid,Tr.,Tr. 1 2,0.2,0.5272727272727272,0.6545454545454545,0.4727272727272727,0.18181818181818182,0.5636363636363636,0.9454545454545454,0.6727272727272727,0.6363636363636364,0.03636363636363636,0.2545454545454545,0.5272727272727272,0.5818181818181818,0.6909090909090909,0.9636363636363636,0.7636363636363637,0.16363636363636364,0.07272727272727272,0.03636363636363636,0.01818181818181818,0.18181818181818182,0.6181818181818182,0.21818181818181817,0.7272727272727273,0.07272727272727272,0.0,0.5818181818181818,0.05454545454545454,0.6909090909090909,0.0,0.32727272727272727,0.5636363636363636,0.36363636363636365,0.0,0.2,0.07272727272727272,0.18181818181818182,1.0,0.05454545454545454,4.224143705250434,0.6729736559815491,110,0.0
23,Ovid,Tr.,Tr. 1 3,0.13725490196078433,0.6274509803921569,0.6470588235294118,0.45098039215686275,0.13725490196078433,0.7450980392156863,0.9411764705882353,0.5686274509803921,0.47058823529411764,0.0196078431372549,0.3333333333333333,0.5294117647058824,0.5490196078431373,0.45098039215686275,0.9607843137254902,0.7647058823529411,0.19607843137254902,0.11764705882352941,0.0392156862745098,0.0,0.3137254901960784,0.6274509803921569,0.3333333333333333,0.803921568627451,0.11764705882352941,0.0196078431372549,0.5098039215686274,0.0,0.6470588235294118,0.0,0.3137254901960784,0.6470588235294118,0.21568627450980393,0.0,0.17647058823529413,0.0392156862745098,0.27450980392156865,0.9803921568627451,0.14705882352941177,4.468147528202904,0.9005824651613585,102,0.280056016805602
24,Ovid,Tr.,Tr. 1 4,0.07142857142857142,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.07142857142857142,0.7857142857142857,1.0,0.6428571428571429,0.7857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.5,0.42857142857142855,1.0,0.6428571428571429,0.14285714285714285,0.07142857142857142,0.0,0.0,0.35714285714285715,0.5714285714285714,0.5714285714285714,0.6428571428571429,0.0,0.07142857142857142,0.35714285714285715,0.0,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.0,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.9285714285714286,0.03571428571428571,3.9821281514448894,1.2911919225509803,28,0.5345224838248487
25,Ovid,Tr.,Tr. 1 5,0.11904761904761904,0.5,0.5952380952380952,0.5714285714285714,0.14285714285714285,0.7380952380952381,0.9285714285714286,0.7380952380952381,0.7142857142857143,0.047619047619047616,0.16666666666666666,0.30952380952380953,0.5476190476190477,0.5,0.9761904761904762,0.8571428571428571,0.19047619047619047,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.3333333333333333,0.5,0.38095238095238093,0.7380952380952381,0.2619047619047619,0.0,0.47619047619047616,0.07142857142857142,0.5476190476190477,0.0,0.2857142857142857,0.6666666666666666,0.19047619047619047,0.0,0.16666666666666666,0.0,0.21428571428571427,1.0,0.07142857142857142,4.51005464073837,0.7947984158100689,84,0.0
26,Ovid,Tr.,Tr. 1 6,0.2222222222222222,0.4444444444444444,0.7777777777777778,0.5,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.5,0.05555555555555555,0.2222222222222222,0.6666666666666666,0.5,0.6666666666666666,0.9444444444444444,0.7222222222222222,0.2222222222222222,0.16666666666666666,0.05555555555555555,0.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.0,0.2777777777777778,0.05555555555555555,0.4444444444444444,0.0,0.3333333333333333,0.7777777777777778,0.2777777777777778,0.0,0.2777777777777778,0.0,0.2777777777777778,1.0,0.05555555555555555,3.6532108536326238,0.9267799842187744,36,0.0
27,Ovid,Tr.,Tr. 1 7,0.05,0.5,0.6,0.45,0.2,0.6,0.9,0.6,0.4,0.1,0.3,0.5,0.5,0.65,0.95,0.75,0.35,0.2,0.05,0.05,0.25,0.7,0.3,0.75,0.15,0.0,0.4,0.1,0.5,0.0,0.4,0.7,0.25,0.0,0.15,0.0,0.45,1.0,0.025,3.695695863072449,0.6981529240489646,40,0.0
28,Ovid,Tr.,Tr. 1 8,0.12,0.6,0.72,0.52,0.24,0.68,0.96,0.52,0.68,0.04,0.24,0.56,0.52,0.36,1.0,0.68,0.2,0.12,0.0,0.08,0.2,0.56,0.36,0.84,0.12,0.0,0.28,0.08,0.32,0.0,0.28,0.72,0.36,0.0,0.28,0.08,0.32,1.0,0.2,4.663126364727954,0.9045048981960861,50,0.0
29,Ovid,Tr.,Tr. 1 9,0.09090909090909091,0.6060606060606061,0.7272727272727273,0.3939393939393939,0.21212121212121213,0.7272727272727273,0.9090909090909091,0.7272727272727273,0.5151515151515151,0.06060606060606061,0.21212121212121213,0.6060606060606061,0.5454545454545454,0.6363636363636364,0.9393939393939394,0.7575757575757576,0.21212121212121213,0.0,0.06060606060606061,0.030303030303030304,0.21212121212121213,0.7575757575757576,0.24242424242424243,0.7878787878787878,0.15151515151515152,0.0,0.5757575757575758,0.030303030303030304,0.3939393939393939,0.0,0.36363636363636365,0.5454545454545454,0.2727272727272727,0.0,0.12121212121212122,0.0,0.36363636363636365,1.0,0.09090909090909091,3.4480979939632808,0.41528900305860317,66,0.0
30,Ovid,Tr.,Tr. 1 10,0.08,0.4,0.6,0.36,0.2,0.64,1.0,0.44,0.6,0.0,0.24,0.72,0.48,0.32,1.0,0.6,0.32,0.2,0.0,0.04,0.16,0.36,0.24,0.72,0.04,0.04,0.56,0.08,0.72,0.0,0.2,0.64,0.04,0.0,0.28,0.0,0.24,0.96,0.06,2.9788827569944805,0.296710973165043,50,0.4
31,Ovid,Tr.,Tr. 1 11,0.22727272727272727,0.5909090909090909,0.6363636363636364,0.5909090909090909,0.2727272727272727,0.6363636363636364,0.9545454545454546,0.6363636363636364,0.5909090909090909,0.045454545454545456,0.13636363636363635,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.9545454545454546,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.045454545454545456,0.0,0.18181818181818182,0.5,0.22727272727272727,0.7727272727272727,0.22727272727272727,0.0,0.5,0.045454545454545456,0.45454545454545453,0.0,0.4090909090909091,0.6818181818181818,0.045454545454545456,0.0,0.18181818181818182,0.045454545454545456,0.3181818181818182,1.0,0.09090909090909091,4.0521913448362605,1.388191060438699,44,0.0
32,Ovid,Tr.,Tr. 2 1,0.1384083044982699,0.5709342560553633,0.6193771626297578,0.5259515570934256,0.1384083044982699,0.6851211072664359,0.916955017301038,0.5467128027681661,0.615916955017301,0.03460207612456748,0.22837370242214533,0.532871972318339,0.49480968858131485,0.5432525951557093,0.9446366782006921,0.657439446366782,0.17993079584775087,0.08650519031141868,0.05190311418685121,0.05536332179930796,0.25259515570934254,0.5916955017301038,0.28719723183391005,0.7647058823529411,0.1695501730103806,0.020761245674740483,0.43252595155709345,0.031141868512110725,0.5432525951557093,0.0,0.34256055363321797,0.6747404844290658,0.21453287197231835,0.0,0.2179930795847751,0.04498269896193772,0.27335640138408307,0.9792387543252595,0.08650519031141868,3.8722110566961647,0.8450577484137765,578,0.38691347569943363
33,Ovid,Tr.,Tr. 3 1,0.12195121951219512,0.7073170731707317,0.6097560975609756,0.4878048780487805,0.0975609756097561,0.6097560975609756,0.926829268292683,0.6097560975609756,0.6585365853658537,0.024390243902439025,0.24390243902439024,0.6341463414634146,0.3902439024390244,0.5365853658536586,0.9512195121951219,0.8292682926829268,0.2682926829268293,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.21951219512195122,0.7317073170731707,0.2926829268292683,0.8536585365853658,0.17073170731707318,0.0,0.5121951219512195,0.0,0.6341463414634146,0.0,0.4146341463414634,0.6585365853658537,0.21951219512195122,0.0,0.14634146341463414,0.0,0.2926829268292683,1.0,0.04878048780487805,4.302868624806612,0.755141443418052,82,0.0
34,Ovid,Tr.,Tr. 3 2,0.13333333333333333,0.3333333333333333,0.6666666666666666,0.4,0.06666666666666667,0.4666666666666667,1.0,0.6,0.8,0.0,0.2,0.4666666666666667,0.5333333333333333,0.5333333333333333,1.0,0.6666666666666666,0.13333333333333333,0.26666666666666666,0.0,0.06666666666666667,0.2,0.8,0.3333333333333333,0.9333333333333333,0.0,0.0,0.4666666666666667,0.0,0.4666666666666667,0.0,0.06666666666666667,0.5333333333333333,0.26666666666666666,0.0,0.4,0.0,0.5333333333333333,1.0,0.1,3.586660941061271,0.6397989826751648,30,0.0
35,Ovid,Tr.,Tr. 3 3,0.20454545454545456,0.45454545454545453,0.6590909090909091,0.4318181818181818,0.13636363636363635,0.5454545454545454,0.9545454545454546,0.5227272727272727,0.75,0.022727272727272728,0.2727272727272727,0.5,0.5909090909090909,0.5,0.9772727272727273,0.7727272727272727,0.1590909090909091,0.11363636363636363,0.022727272727272728,0.06818181818181818,0.3409090909090909,0.4772727272727273,0.4772727272727273,0.7954545454545454,0.045454545454545456,0.0,0.4090909090909091,0.09090909090909091,0.7045454545454546,0.0,0.3409090909090909,0.5681818181818182,0.38636363636363635,0.0,0.20454545454545456,0.045454545454545456,0.25,1.0,0.10227272727272728,4.793159655797112,0.7020534465686651,88,0.0
36,Ovid,Tr.,Tr. 3 4,0.1794871794871795,0.5641025641025641,0.6153846153846154,0.5641025641025641,0.20512820512820512,0.6153846153846154,0.9230769230769231,0.6153846153846154,0.6153846153846154,0.05128205128205128,0.1794871794871795,0.5128205128205128,0.5128205128205128,0.5641025641025641,0.9743589743589743,0.7692307692307693,0.1794871794871795,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.38461538461538464,0.6153846153846154,0.2564102564102564,0.5897435897435898,0.07692307692307693,0.0,0.5897435897435898,0.0,0.5128205128205128,0.0,0.28205128205128205,0.6153846153846154,0.1282051282051282,0.0,0.15384615384615385,0.1282051282051282,0.41025641025641024,1.0,0.16666666666666666,4.596530953951268,1.3994946310177845,78,0.0
37,Ovid,Tr.,Tr. 3 5,0.07142857142857142,0.5714285714285714,0.75,0.6071428571428571,0.10714285714285714,0.8214285714285714,0.9285714285714286,0.4642857142857143,0.5,0.0,0.21428571428571427,0.5,0.5714285714285714,0.5,0.9285714285714286,0.6428571428571429,0.17857142857142858,0.10714285714285714,0.03571428571428571,0.0,0.4642857142857143,0.5,0.42857142857142855,0.8214285714285714,0.17857142857142858,0.03571428571428571,0.21428571428571427,0.10714285714285714,0.5,0.0,0.4642857142857143,0.6428571428571429,0.32142857142857145,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.9642857142857143,0.16071428571428573,3.5872258479055104,0.7454868327856088,56,0.37796447300922725
38,Ovid,Tr.,Tr. 3 6,0.15789473684210525,0.5789473684210527,0.631578947368421,0.631578947368421,0.15789473684210525,0.42105263157894735,0.9473684210526315,0.5263157894736842,0.631578947368421,0.05263157894736842,0.3684210526315789,0.5263157894736842,0.47368421052631576,0.631578947368421,1.0,0.8947368421052632,0.21052631578947367,0.05263157894736842,0.0,0.0,0.2631578947368421,0.631578947368421,0.3157894736842105,0.5263157894736842,0.15789473684210525,0.0,0.42105263157894735,0.10526315789473684,0.6842105263157895,0.0,0.21052631578947367,0.47368421052631576,0.21052631578947367,0.0,0.2631578947368421,0.2631578947368421,0.15789473684210525,1.0,0.18421052631578946,3.842173571430446,0.7272677556552272,38,0.0
